record_type,original_path,port_paths,status,application_status,priority,original_sha1,original_sha256,port_sha1,reference_count,references,byte_exact_core_copy_count,byte_exact_shipped_count,notes,original_width,original_height,original_mode,original_bit_depth_estimate,original_has_alpha,original_alpha_min,original_alpha_max,original_transparent_pixels,original_partial_alpha_pixels,original_parse,original_frametime,original_interpolate,original_explicit_frames,original_frame_spec
ORIGINAL,textures/items/elementalsword.png,original/thaumcraft4/items/elementalsword.png | item/tc4/elementalsword.png,MATCH,USED,P1,94f62f7793b3ce3864237683326548b069113091,17bff7c0e26bf316ab81b0adb5356a763c4c28ef0a6d2a557a61bf6a145202d7,94f62f7793b3ce3864237683326548b069113091,4,original/thaumcraft4/items/elementalsword.png:3 | item/tc4/elementalsword.png:1,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,16,16,RGBA,32,True,0,255,150,0,,,,,
ORIGINAL,textures/items/essence.png,original/thaumcraft4/items/essence.png | item/tc4/essence.png,MATCH,USED,P1,23d6f227caf102e449e0d0f3dec8975a67b916ed,6cdc33264e64f3878d7bd62a1fde106a8194bfae33a0114d48a3a3ed50519670,23d6f227caf102e449e0d0f3dec8975a67b916ed,1,item/tc4/essence.png:1,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,16,512,RGBA,32,True,0,255,7195,0,,,,,
ORIGINAL,textures/items/essence.png.mcmeta,block/flux_gas.png.mcmeta | block/flux_goo.png.mcmeta | block/tallow_candle.png.mcmeta | block/tallow_candle_black.png.mcmeta | block/tallow_candle_blue.png.mcmeta | block/tallow_candle_brown.png.mcmeta | block/tallow_candle_cyan.png.mcmeta | block/tallow_candle_gray.png.mcmeta | block/tallow_candle_green.png.mcmeta | block/tallow_candle_light_blue.png.mcmeta | block/tallow_candle_light_gray.png.mcmeta | block/tallow_candle_lime.png.mcmeta | block/tallow_candle_magenta.png.mcmeta | block/tallow_candle_orange.png.mcmeta | block/tallow_candle_pink.png.mcmeta | block/tallow_candle_purple.png.mcmeta | block/tallow_candle_red.png.mcmeta | block/tallow_candle_yellow.png.mcmeta | item/balanced_shard.png.mcmeta | item/focus_blink.png.mcmeta | item/focus_pech_summon.png.mcmeta | item/focus_portable_hole.png.mcmeta | original/thaumcraft4/blocks/candle.png.mcmeta | original/thaumcraft4/blocks/fluxgas.png.mcmeta | original/thaumcraft4/blocks/fluxgoo.png.mcmeta | original/thaumcraft4/items/eldritch_object_3.png.mcmeta | original/thaumcraft4/items/essence.png.mcmeta | original/thaumcraft4/items/focus_pech.png.mcmeta | original/thaumcraft4/items/focus_portablehole.png.mcmeta | original/thaumcraft4/items/shard_balanced.png.mcmeta | item/tc4/eldritch_object_3.png.mcmeta | item/tc4/essence.png.mcmeta | item/tc4/focus_pech.png.mcmeta | item/tc4/focus_portablehole.png.mcmeta | item/tc4/shard_balanced.png.mcmeta | block/tc4/candle.png.mcmeta | block/tc4/fluxgas.png.mcmeta | block/tc4/fluxgoo.png.mcmeta,MATCH,PRESENT_UNUSED,P1,700ec13e51f7f22e4230a25c3727513679110317,802acdb8f55f30146d5ed18414b21ba35650d4e550f81825ea104131c12dc4fc,700ec13e51f7f22e4230a25c3727513679110317,0,,30,38,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,,,,,,,,,,OK,1,False,0,[]
ORIGINAL,textures/items/filter.png,original/thaumcraft4/items/filter.png | item/tc4/filter.png,MATCH,USED,P1,cbeda8884cc414ee659ad07fe352ba17238bcd48,291cc37fc71023cad93377d0594b6b70fa660c8ac865fbae633d15d28510a33e,cbeda8884cc414ee659ad07fe352ba17238bcd48,2,original/thaumcraft4/items/filter.png:1 | item/tc4/filter.png:1,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,16,16,RGBA,32,True,0,255,178,0,,,,,
ORIGINAL,textures/items/focus.png,item/focus_heal.png | original/thaumcraft4/items/focus.png | item/tc4/focus.png,MATCH,USED,P1,87c0578a9035951f7d5c944bc899e63971bca420,1344c1af3e75d1a0ef2c52e2a84487ac9b71ac8e9fff7642ebd5759e4fbde7d2,87c0578a9035951f7d5c944bc899e63971bca420,5,item/focus_heal.png:1 | original/thaumcraft4/items/focus.png:3 | item/tc4/focus.png:1,2,3,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,16,16,RGBA,32,True,0,255,136,8,,,,,
ORIGINAL,textures/items/focus_excavation.png,item/focus_destroy.png | item/focus_excavation.png | original/thaumcraft4/items/focus_excavation.png | item/tc4/focus_excavation.png,MATCH,USED,P1,f6e986c1efe6a052b58cb0af8cd006583e06fa73,2038687d5cefc165febbde1e44783ddd0ecccbeecfeee413265f9edaab46fa3f,f6e986c1efe6a052b58cb0af8cd006583e06fa73,3,item/focus_destroy.png:1 | item/tc4/focus_excavation.png:2,3,4,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,16,16,RGBA,32,True,0,255,136,8,,,,,
ORIGINAL,textures/items/focus_fire.png,item/focus_fire.png | item/focus_smelting.png | original/thaumcraft4/items/focus_fire.png | item/tc4/focus_fire.png,MATCH,USED,P1,199d28b6326caa6dac166c124379b4170644021b,d9d11dc0553006fcba2a803028be794dc693cc98da742b94487070e2bd9e1005,199d28b6326caa6dac166c124379b4170644021b,6,item/focus_smelting.png:1 | original/thaumcraft4/items/focus_fire.png:3 | item/tc4/focus_fire.png:2,3,4,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,16,16,RGBA,32,True,0,255,136,8,,,,,
ORIGINAL,textures/items/focus_frost.png,item/focus_freeze.png | item/focus_frost.png | original/thaumcraft4/items/focus_frost.png | item/tc4/focus_frost.png,MATCH,USED,P1,0b74d73ac75a6e77343b80540156bf4d6ebada8a,aacfc5a978c14a01698983012dcac6faa4b6765cee520afa999b92cdd593c9c6,0b74d73ac75a6e77343b80540156bf4d6ebada8a,6,item/focus_freeze.png:1 | original/thaumcraft4/items/focus_frost.png:3 | item/tc4/focus_frost.png:2,3,4,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,16,16,RGBA,32,True,0,255,136,0,,,,,
ORIGINAL,textures/items/focus_hellbat.png,original/thaumcraft4/items/focus_hellbat.png | item/tc4/focus_hellbat.png,MATCH,USED,P1,ae30d1ba102614df2f0a0d450a5f703acb10b9ee,3d99371cd6d884e0c48d5df784c4cf9710c52555a248013d58bf31bd43c8f851,ae30d1ba102614df2f0a0d450a5f703acb10b9ee,4,original/thaumcraft4/items/focus_hellbat.png:3 | item/tc4/focus_hellbat.png:1,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,16,16,RGBA,32,True,0,255,136,0,,,,,
ORIGINAL,textures/items/focus_hellbat_orn.png,original/thaumcraft4/items/focus_hellbat_orn.png | item/tc4/focus_hellbat_orn.png,MATCH,PRESENT_UNUSED,P1,ef5da985cec61677698eec6a7a33a715f464a726,69cf01b775df576b70e45af2dbafa76605000273d070cf29af769da82f9b1bdf,ef5da985cec61677698eec6a7a33a715f464a726,0,,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,16,16,RGBA,32,True,0,255,202,0,,,,,
ORIGINAL,textures/items/focus_pech.png,item/focus_pech_summon.png | original/thaumcraft4/items/focus_pech.png | item/tc4/focus_pech.png,MATCH,USED,P1,b0bd15db528352c877611e788184b293fa50a274,cf50628ef6fa77a3ede17e426315dd1852032f203354d3f76a6ffddd54c21e32,b0bd15db528352c877611e788184b293fa50a274,2,item/focus_pech_summon.png:1 | item/tc4/focus_pech.png:1,2,3,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,16,256,RGBA,32,True,0,255,1344,960,,,,,
ORIGINAL,textures/items/focus_pech.png.mcmeta,block/flux_gas.png.mcmeta | block/flux_goo.png.mcmeta | block/tallow_candle.png.mcmeta | block/tallow_candle_black.png.mcmeta | block/tallow_candle_blue.png.mcmeta | block/tallow_candle_brown.png.mcmeta | block/tallow_candle_cyan.png.mcmeta | block/tallow_candle_gray.png.mcmeta | block/tallow_candle_green.png.mcmeta | block/tallow_candle_light_blue.png.mcmeta | block/tallow_candle_light_gray.png.mcmeta | block/tallow_candle_lime.png.mcmeta | block/tallow_candle_magenta.png.mcmeta | block/tallow_candle_orange.png.mcmeta | block/tallow_candle_pink.png.mcmeta | block/tallow_candle_purple.png.mcmeta | block/tallow_candle_red.png.mcmeta | block/tallow_candle_yellow.png.mcmeta | item/balanced_shard.png.mcmeta | item/focus_blink.png.mcmeta | item/focus_pech_summon.png.mcmeta | item/focus_portable_hole.png.mcmeta | original/thaumcraft4/blocks/candle.png.mcmeta | original/thaumcraft4/blocks/fluxgas.png.mcmeta | original/thaumcraft4/blocks/fluxgoo.png.mcmeta | original/thaumcraft4/items/eldritch_object_3.png.mcmeta | original/thaumcraft4/items/essence.png.mcmeta | original/thaumcraft4/items/focus_pech.png.mcmeta | original/thaumcraft4/items/focus_portablehole.png.mcmeta | original/thaumcraft4/items/shard_balanced.png.mcmeta | item/tc4/eldritch_object_3.png.mcmeta | item/tc4/essence.png.mcmeta | item/tc4/focus_pech.png.mcmeta | item/tc4/focus_portablehole.png.mcmeta | item/tc4/shard_balanced.png.mcmeta | block/tc4/candle.png.mcmeta | block/tc4/fluxgas.png.mcmeta | block/tc4/fluxgoo.png.mcmeta,MATCH,PRESENT_UNUSED,P1,700ec13e51f7f22e4230a25c3727513679110317,802acdb8f55f30146d5ed18414b21ba35650d4e550f81825ea104131c12dc4fc,700ec13e51f7f22e4230a25c3727513679110317,0,,30,38,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,,,,,,,,,,OK,1,False,0,[]
ORIGINAL,textures/items/focus_pech_depth.png,original/thaumcraft4/items/focus_pech_depth.png | item/tc4/focus_pech_depth.png,MATCH,PRESENT_UNUSED,P1,1cf849e82409a5cd26b44dd14371c1aca9d30c93,3706d4b7dd50f28c5c8fd4cb668a1f9cd1b8f18b5c08fae1d31aa1718f94e999,1cf849e82409a5cd26b44dd14371c1aca9d30c93,0,,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,8,72,RGB,24,False,255,255,0,0,,,,,
ORIGINAL,textures/items/focus_pech_depth.png.mcmeta,original/thaumcraft4/items/focus_pech_depth.png.mcmeta | original/thaumcraft4/items/focus_portablehole_depth.png.mcmeta | original/thaumcraft4/items/focus_warding_depth.png.mcmeta | item/tc4/focus_pech_depth.png.mcmeta | item/tc4/focus_portablehole_depth.png.mcmeta | item/tc4/focus_warding_depth.png.mcmeta,MATCH,PRESENT_UNUSED,P1,b370dd9ca8fb3801c514348dcc90a81544f9b381,f102469b2aef3a9b0c2e17199aa62317ea1bec74bdf8f50a1129e06ac2a3cf6a,b370dd9ca8fb3801c514348dcc90a81544f9b381,0,,3,6,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,,,,,,,,,,OK,1,False,0,[]
ORIGINAL,textures/items/focus_portablehole.png,item/focus_blink.png | item/focus_portable_hole.png | original/thaumcraft4/items/focus_portablehole.png | item/tc4/focus_portablehole.png,MATCH,USED,P1,cbf9aa87907bc72a50bdaa344e2e716a162dbc41,8b34aaa8ab011dd5c02327e28eedac1779e490371a42756ec741d1583677568f,cbf9aa87907bc72a50bdaa344e2e716a162dbc41,6,item/focus_blink.png:1 | original/thaumcraft4/items/focus_portablehole.png:3 | item/tc4/focus_portablehole.png:2,3,4,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,16,256,RGBA,32,True,0,255,1344,960,,,,,
ORIGINAL,textures/items/focus_portablehole.png.mcmeta,block/flux_gas.png.mcmeta | block/flux_goo.png.mcmeta | block/tallow_candle.png.mcmeta | block/tallow_candle_black.png.mcmeta | block/tallow_candle_blue.png.mcmeta | block/tallow_candle_brown.png.mcmeta | block/tallow_candle_cyan.png.mcmeta | block/tallow_candle_gray.png.mcmeta | block/tallow_candle_green.png.mcmeta | block/tallow_candle_light_blue.png.mcmeta | block/tallow_candle_light_gray.png.mcmeta | block/tallow_candle_lime.png.mcmeta | block/tallow_candle_magenta.png.mcmeta | block/tallow_candle_orange.png.mcmeta | block/tallow_candle_pink.png.mcmeta | block/tallow_candle_purple.png.mcmeta | block/tallow_candle_red.png.mcmeta | block/tallow_candle_yellow.png.mcmeta | item/balanced_shard.png.mcmeta | item/focus_blink.png.mcmeta | item/focus_pech_summon.png.mcmeta | item/focus_portable_hole.png.mcmeta | original/thaumcraft4/blocks/candle.png.mcmeta | original/thaumcraft4/blocks/fluxgas.png.mcmeta | original/thaumcraft4/blocks/fluxgoo.png.mcmeta | original/thaumcraft4/items/eldritch_object_3.png.mcmeta | original/thaumcraft4/items/essence.png.mcmeta | original/thaumcraft4/items/focus_pech.png.mcmeta | original/thaumcraft4/items/focus_portablehole.png.mcmeta | original/thaumcraft4/items/shard_balanced.png.mcmeta | item/tc4/eldritch_object_3.png.mcmeta | item/tc4/essence.png.mcmeta | item/tc4/focus_pech.png.mcmeta | item/tc4/focus_portablehole.png.mcmeta | item/tc4/shard_balanced.png.mcmeta | block/tc4/candle.png.mcmeta | block/tc4/fluxgas.png.mcmeta | block/tc4/fluxgoo.png.mcmeta,MATCH,PRESENT_UNUSED,P1,700ec13e51f7f22e4230a25c3727513679110317,802acdb8f55f30146d5ed18414b21ba35650d4e550f81825ea104131c12dc4fc,700ec13e51f7f22e4230a25c3727513679110317,0,,30,38,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,,,,,,,,,,OK,1,False,0,[]
ORIGINAL,textures/items/focus_portablehole_depth.png,original/thaumcraft4/items/focus_portablehole_depth.png | item/tc4/focus_portablehole_depth.png,MATCH,PRESENT_UNUSED,P1,7a5f32ce8b0df1c5b8d515146f3833a4a880a471,fed9bdc2a662d59395181de96d4052186c429957e889f34d2f22f9e8b2ab59fa,7a5f32ce8b0df1c5b8d515146f3833a4a880a471,0,,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,8,128,RGB,24,False,255,255,0,0,,,,,
ORIGINAL,textures/items/focus_portablehole_depth.png.mcmeta,original/thaumcraft4/items/focus_pech_depth.png.mcmeta | original/thaumcraft4/items/focus_portablehole_depth.png.mcmeta | original/thaumcraft4/items/focus_warding_depth.png.mcmeta | item/tc4/focus_pech_depth.png.mcmeta | item/tc4/focus_portablehole_depth.png.mcmeta | item/tc4/focus_warding_depth.png.mcmeta,MATCH,PRESENT_UNUSED,P1,b370dd9ca8fb3801c514348dcc90a81544f9b381,f102469b2aef3a9b0c2e17199aa62317ea1bec74bdf8f50a1129e06ac2a3cf6a,b370dd9ca8fb3801c514348dcc90a81544f9b381,0,,3,6,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,,,,,,,,,,OK,1,False,0,[]
ORIGINAL,textures/items/focus_primal.png,item/focus_primal.png | item/focus_speed.png | original/thaumcraft4/items/focus_primal.png | item/tc4/focus_primal.png,MATCH,USED,P1,3b9d08c202450df5328d7867df7b043aaf1af99e,f21e89c3d316b14fd57aa6ad17d78258c0a55bb503b21c00945f48b4e4ebc334,3b9d08c202450df5328d7867df7b043aaf1af99e,6,item/focus_speed.png:1 | original/thaumcraft4/items/focus_primal.png:3 | item/tc4/focus_primal.png:2,3,4,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,16,480,RGBA,32,True,0,255,4080,0,,,,,
ORIGINAL,textures/items/focus_primal.png.mcmeta,item/focus_primal.png.mcmeta | item/focus_speed.png.mcmeta | original/thaumcraft4/items/focus_primal.png.mcmeta | original/thaumcraft4/items/focus_primal_depth.png.mcmeta | item/tc4/focus_primal.png.mcmeta | item/tc4/focus_primal_depth.png.mcmeta,MATCH,PRESENT_UNUSED,P1,e6814abadd1f253dd6a756867d6b71972388eedb,563216e3691a618c3759d0b98fd43aae101d07789e8b439b0caa91b659c6bdaf,e6814abadd1f253dd6a756867d6b71972388eedb,0,,4,6,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,,,,,,,,,,OK,1,False,36,"[0,1,1,2,3,4,5,6,6,7,8,9,10,11,11,12,13,14,15,16,16,17,18,19,20,21,21,22,23,24,25,26,26,27,28,29]"
ORIGINAL,textures/items/focus_primal_depth.png,original/thaumcraft4/items/focus_primal_depth.png | item/tc4/focus_primal_depth.png,MATCH,PRESENT_UNUSED,P1,346e2542ee3b092f64c249489e581fe5a164668c,7ed52bd5359ebb40cc0e3555a6c75ef5fc1609ca539af5652d1e96e5cef84f68,346e2542ee3b092f64c249489e581fe5a164668c,0,,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,6,180,RGB,24,False,255,255,0,0,,,,,
ORIGINAL,textures/items/focus_primal_depth.png.mcmeta,item/focus_primal.png.mcmeta | item/focus_speed.png.mcmeta | original/thaumcraft4/items/focus_primal.png.mcmeta | original/thaumcraft4/items/focus_primal_depth.png.mcmeta | item/tc4/focus_primal.png.mcmeta | item/tc4/focus_primal_depth.png.mcmeta,MATCH,PRESENT_UNUSED,P1,e6814abadd1f253dd6a756867d6b71972388eedb,563216e3691a618c3759d0b98fd43aae101d07789e8b439b0caa91b659c6bdaf,e6814abadd1f253dd6a756867d6b71972388eedb,0,,4,6,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,,,,,,,,,,OK,1,False,36,"[0,1,1,2,3,4,5,6,6,7,8,9,10,11,11,12,13,14,15,16,16,17,18,19,20,21,21,22,23,24,25,26,26,27,28,29]"
ORIGINAL,textures/items/focus_reversal.png,item/focus_exchange.png | item/focus_return.png | original/thaumcraft4/items/focus_reversal.png | item/tc4/focus_reversal.png,MATCH,USED,P1,a62d4bec9e0dd247125fb108dfe335c98035b7d0,bddf9351dcc6188eabdc24ac3279e5ae556a49a0ad2d0ef8e72ad806656794bb,a62d4bec9e0dd247125fb108dfe335c98035b7d0,3,item/focus_exchange.png:1 | item/focus_return.png:1 | item/tc4/focus_reversal.png:1,3,4,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,16,16,RGBA,32,True,0,255,136,8,,,,,
ORIGINAL,textures/items/focus_shock.png,item/focus_shock.png | original/thaumcraft4/items/focus_shock.png | item/tc4/focus_shock.png,MATCH,USED,P1,88944108c9b36d52f2ec3e4040e4cdb84a319883,0ddfa13dc3060d8435c6849e2772a9014e693bc2feb59172a8390ca4c9c04e18,88944108c9b36d52f2ec3e4040e4cdb84a319883,5,original/thaumcraft4/items/focus_shock.png:3 | item/tc4/focus_shock.png:2,2,3,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,16,16,RGBA,32,True,0,255,136,8,,,,,
ORIGINAL,textures/items/focus_trade.png,item/focus_equal_trade.png | item/focus_experience.png | original/thaumcraft4/items/focus_trade.png | item/tc4/focus_trade.png,MATCH,USED,P1,2011c3fc3ed184f4d67282d052ed6a003f9193a0,e2f7db832b5560926663866f7cb99362e3cefe86e1d506822bdaa751ae2f1acb,2011c3fc3ed184f4d67282d052ed6a003f9193a0,6,item/focus_experience.png:1 | original/thaumcraft4/items/focus_trade.png:3 | item/tc4/focus_trade.png:2,3,4,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,16,16,RGBA,32,True,0,255,136,8,,,,,
ORIGINAL,textures/items/focus_trade_orn.png,original/thaumcraft4/items/focus_trade_orn.png | item/tc4/focus_trade_orn.png,MATCH,PRESENT_UNUSED,P1,f5633fbca57db7e8f8551dc5ed8eae853138fef6,a0bb1a328b3cf8c19011fc980b34d686e1758727561d311b0fa9dd1d8d950af2,f5633fbca57db7e8f8551dc5ed8eae853138fef6,0,,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,16,16,RGBA,32,True,0,255,244,0,,,,,
ORIGINAL,textures/items/focus_warding.png,item/focus_dispel.png | item/focus_warding.png | original/thaumcraft4/items/focus_warding.png | item/tc4/focus_warding.png,MATCH,USED,P1,dfb66021e24bcb1896a0c86ea6ab6a1ca07f16ff,cdaf9fc619343f7ecfe36364ba3a0054823c7e02fd6ebd3ddca03394f6c14690,dfb66021e24bcb1896a0c86ea6ab6a1ca07f16ff,6,item/focus_dispel.png:1 | original/thaumcraft4/items/focus_warding.png:3 | item/tc4/focus_warding.png:2,3,4,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,16,128,RGBA,32,True,0,255,1088,0,,,,,
ORIGINAL,textures/items/focus_warding.png.mcmeta,item/focus_dispel.png.mcmeta | item/focus_warding.png.mcmeta | original/thaumcraft4/items/focus_warding.png.mcmeta | item/tc4/focus_warding.png.mcmeta,MATCH,PRESENT_UNUSED,P1,5103dd61e657b06f069250a2af34da14ba2b9dd5,62312b3a07e5253697efb2e582ae05d3036d63f66fc3fa48a346acf7daf80f9b,5103dd61e657b06f069250a2af34da14ba2b9dd5,0,,3,4,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,,,,,,,,,,OK,1,False,0,[]
ORIGINAL,textures/items/focus_warding_depth.png,original/thaumcraft4/items/focus_warding_depth.png | item/tc4/focus_warding_depth.png,MATCH,PRESENT_UNUSED,P1,84e259a6c0358e280ae0229313b6b46da6f141f8,0687cb6d1a5b466965d103aadd9d2f6bface6531f5635f37e71f212ef180311b,84e259a6c0358e280ae0229313b6b46da6f141f8,0,,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,8,72,RGB,24,False,255,255,0,0,,,,,
ORIGINAL,textures/items/focus_warding_depth.png.mcmeta,original/thaumcraft4/items/focus_pech_depth.png.mcmeta | original/thaumcraft4/items/focus_portablehole_depth.png.mcmeta | original/thaumcraft4/items/focus_warding_depth.png.mcmeta | item/tc4/focus_pech_depth.png.mcmeta | item/tc4/focus_portablehole_depth.png.mcmeta | item/tc4/focus_warding_depth.png.mcmeta,MATCH,PRESENT_UNUSED,P1,b370dd9ca8fb3801c514348dcc90a81544f9b381,f102469b2aef3a9b0c2e17199aa62317ea1bec74bdf8f50a1129e06ac2a3cf6a,b370dd9ca8fb3801c514348dcc90a81544f9b381,0,,3,6,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,,,,,,,,,,OK,1,False,0,[]
ORIGINAL,textures/items/focus_warding_orn.png,original/thaumcraft4/items/focus_warding_orn.png | item/tc4/focus_warding_orn.png,MATCH,PRESENT_UNUSED,P1,baab32e6dc51b57e3c75ad9167cb92c784cb68bc,412527d8e139b2e8cb6328a825bd0a93336aa54ff8780f302b5240c137a30293,baab32e6dc51b57e3c75ad9167cb92c784cb68bc,0,,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,16,16,RGBA,32,True,0,255,215,3,,,,,
